peakID	H3K36me3	m6A
peak=3506	-13.2379568133062	0.191224403242769
peak=11099	-12.2559137493378	-11.2173519052703
peak=8972	-12.8919735190256	-1.07085032647046
peak=3507	-11.9625345635113	-0.909711114670897
peak=8973	-12.8690154155521	-0.56146879805422
peak=3091	-12.9945302268892	0.236198220861478
peak=8975	-12.3828941688921	-1.04641046495696
peak=14881	-12.5533893047216	-12.2018176166679
peak=14882	-12.7938064914558	0.674146201898838
peak=14883	-13.0431982089002	0.674146201898838
peak=14884	-12.4411286218047	0.674146201898838
peak=3099	-13.8048368653551	0.477098467411095
peak=14886	-13.1132538066513	-0.428843298803874
peak=1412	-12.4617352216049	12.377481688183
peak=14887	-13.5094038930604	-1.92279698651788
peak=14888	-13.8553551717525	-1.81713594285019
peak=1414	-12.2500022678404	0.499571009490512
peak=14889	-12.9312915452812	0.349007628943647
peak=6880	-13.3220689761961	-11.2473341780287
peak=6881	-13.5081661655986	-11.2825093062408
peak=17373	-13.488216732996	1.93312983239659
peak=17374	-13.3908406957667	-0.250226629533174
peak=1419	-13.3650921203465	-0.752875744046806
peak=17375	-12.7546787638225	-1.43240463124893
peak=17376	-12.3909750061555	-0.341871086716872
peak=6886	-13.6166637034615	-3.16193221068878
peak=17377	-12.2291192206586	-0.919537971891721
peak=12790	-13.3746319862868	-1.72948401279675
peak=17378	-12.4175888403826	-13.3304967776387
peak=17379	-12.5842578877446	0.389411691603349
peak=12795	-13.4108488064055	-0.883104342744153
peak=9373	-12.7876985439713	-2.22710454868577
peak=9374	-12.1068900450922	-0.846753739704318
peak=9375	-12.752589717641	-0.846753739704318
peak=9376	-13.4513399181394	-3.63298717506205
peak=9377	-13.2950514255576	-3.63298717506205
peak=4793	-13.6016547368418	0.19561786910531
peak=15284	-13.0686103567793	-0.515497681058057
peak=4794	-12.3720488252728	-0.115477217419936
peak=4796	-12.6797000057693	-0.383949821494747
peak=4799	-13.5604522576669	-12.4795276692563
peak=7280	-12.6304946615056	0.0769619818148844
peak=7281	-13.5841404187838	-0.523721555043944
peak=7282	-1.0598093952353	-0.144908304971686
peak=7283	-13.3988772686283	-0.0193653248669312
peak=13604	-13.2557662571288	-0.056831222596676
peak=7284	-1.15109626763634	0.00642626915943309
peak=7285	12.4437206006566	0.00642626915943309
peak=7286	-13.105090051046	-0.598518824197062
peak=13607	-13.5735288513541	-12.4795276692563
peak=13190	-12.2291192206586	-1.25111992680115
peak=7287	-13.6062895333455	-13.1246060069592
peak=13191	-12.4411286218047	-1.25111992680115
peak=13192	-13.9926728501891	-1.10659906607348
peak=5600	-12.3222098437489	-11.7444134105577
peak=5601	-12.8319009861964	-1.05514155419246
peak=5602	-12.4744664641326	-0.822291192362475
peak=5603	-13.008603695797	-0.401616983516522
peak=13196	-12.8690154155521	-12.577192765687
peak=5604	-13.6281037367695	-0.0399261844127592
peak=5605	-14.1627846801896	-0.526905399131383
peak=13199	-12.9767431067343	-0.723159794641176
peak=11510	-13.0277332497528	-0.837270499961892
peak=11511	-12.6928334150008	0.119415166944771
peak=5609	-1.20398090872155	0.0655883416275769
peak=5192	-12.0052736565639	-0.143086955947095
peak=5194	-13.6607758781826	-0.120854394874385
peak=16980	-11.6307221621038	-0.12988028254691
peak=11515	-13.3868055587686	-10.6266216523584
peak=11516	-1.33955146278198	0.0182622063927283
peak=5196	-13.8377264745492	-0.27979473238137
peak=5197	-13.6618894125393	-0.310739537846399
peak=11518	-1.10598576844264	-0.671823341111148
peak=5198	-13.4844453077716	-0.592999819786574
peak=16984	-12.1068900450922	-0.660025449695184
peak=14000	-13.3388756321316	-0.494576264264051
peak=5199	-12.7567647894041	-0.592999819786574
peak=14001	-13.3962033821417	0.403473967312181
peak=14002	-12.2618011071953	0.403473967312181
peak=3512	-12.0399471601691	11.3281138948337
peak=14003	-12.5070513022479	-0.934490046540602
peak=16988	-1.61572944064347	-0.0455146592523684
peak=14004	-12.3137333502638	0.339486466271667
peak=135	-12.9767431067343	0.236476194350918
peak=3514	-13.1294440230319	-0.483876375606842
peak=14005	-13.0551129359955	0.339486466271667
peak=136	-14.2311461634197	0.303392143449935
peak=14006	-13.3908406957667	-1.74078730511861
peak=137	-13.198598511485	-11.0437108633472
peak=138	-12.4411286218047	-1.42446928320206
peak=139	-13.9712741011797	-0.292574876626451
peak=3518	-12.2559137493378	0.40782816829301
peak=14890	-13.1067265020392	-2.03719861795425
peak=14891	-13.1067265020392	-2.03719861795425
peak=6004	-12.5169311219987	-1.3536369546147
peak=14892	-1.65512948214669	-0.599120563717815
peak=8989	-13.6097558854237	11.5703301010308
peak=6005	-0.713258332558701	-12.0122753448561
peak=14893	-14.1830925630473	-0.0466109422915898
peak=6006	-13.1486354605487	-0.81463208775653
peak=14894	-13.1847204059978	-0.730639955916791
peak=1420	-0.360089089880953	0.134984509555204
peak=14895	-1.73914324747158	0.237283411442928
peak=14896	12.6928334150008	-0.284408056626361
peak=14897	-1.68496273555153	0.208230883912712
peak=14898	-1.69097347706755	0.118485967292274
peak=17380	-13.9172788309204	-0.935551292273158
peak=14899	-13.0431982089002	-0.590609063862298
peak=17381	-1.45983761133475	0.171111916392754
peak=1426	-0.624314420825034	-1.53144699139415
peak=17382	-12.7123120417803	12.2822196956726
peak=1427	-13.4422955886025	-0.547663959298181
peak=17386	-1.52837897235479	-0.983880334636723
peak=6898	-13.0414880438815	-1.05742828004907
peak=17389	-13.5472560526981	10.5802585674998
peak=6899	-1.67538834608572	-0.657042049869257
peak=15701	-13.4371018289084	-1.48256811743523
peak=9381	-0.799456936780278	-1.41656496902544
peak=15702	-12.7036873259675	-11.693051295397
peak=9382	12.6167785540001	-1.41656496902544
peak=9383	-13.02427396254	-0.165337731946661
peak=15705	-12.7015230665744	-0.735990470748962
peak=15292	-13.2259605272362	-0.359081093304829
peak=9389	-0.208752744794028	-11.617008227652
peak=7700	-12.2851131885015	-0.437808806937502
peak=7701	-12.4642904738508	-0.293006485584853
peak=15299	-13.1533936938886	-0.757429696725922
peak=7290	-13.7524851858842	-2.00234775485642
peak=13611	-13.2675182418015	-0.150601738268438
peak=7291	-12.2705873404475	-12.7166051413354
peak=7709	-14.2198491618591	-2.86673346913654
peak=13613	-12.1677317411032	-1.88194423847829
peak=7293	-13.4982259313499	-0.950672287636432
peak=13614	-11.9222127177854	-0.442348361980124
peak=7294	-13.6663349750767	-0.309068883573503
peak=7295	-12.1068900450922	-0.477701534061015
peak=13616	-12.4845711809158	-0.663403855323802
peak=7297	-12.4566110995749	-2.10987761777237
peak=7298	-13.5081661655986	-0.0331668639351993
peak=16100	13.0836455268644	-10.6174674652942
peak=16101	13.137471503352	-1.38445782452403
peak=5611	-12.9909903035308	-0.0406419844973459
peak=16102	-12.5842578877446	-12.0804844570676
peak=16104	-1.29019056731353	-0.843967029518797
peak=5614	-12.4895971223893	-3.51046877449702
peak=5615	-13.909799350538	0.544630406685938
peak=5616	-1.31134475602954	-10.9520131648895
peak=16107	-0.524134308088449	-0.141606949244589
peak=5617	-12.5819066893088	-10.9520131648895
peak=5618	-13.7660112012546	-0.617475314239647
peak=16109	-1.64699333706337	-12.2588604314098
peak=11524	-0.705106680349504	-0.48842515531746
peak=11526	-13.6016547368418	-0.714413752176358
peak=8104	-13.1067265020392	-11.1617617433047
peak=16992	-13.3596123111151	-0.0147970019280807
peak=11527	-13.137471503352	0.130060540564373
peak=8105	-12.161446847518	-1.3646325458416
peak=16993	-13.4692602360054	0.0231364987979348
peak=140	-13.1847204059978	-10.5802585674998
peak=16994	-13.9440714530031	-0.0911010784658456
peak=141	-14.1830925630473	0.359831997255389
peak=16995	-12.5533893047216	11.399277924509
peak=14011	-13.6062895333455	0.308950240889152
peak=14012	-13.7132791036247	11.116993677547
peak=8109	-13.0277332497528	-12.2321210840822
peak=143	-12.4895971223893	-0.218834601923259
peak=3523	-11.99116750614	0.239465934695389
peak=16998	-12.3222098437489	11.4413880293467
peak=14014	-12.4566110995749	-0.900654793812342
peak=14015	-11.8653466448168	-0.900654793812342
peak=14016	-12.771283119641	-0.900654793812342
peak=14017	-13.0769825659812	-0.900654793812342
peak=14018	-12.5389164024641	-0.0789513413948219
peak=14019	-13.3388756321316	13.2631224582639
peak=6011	-13.3705511942743	0.420205367637785
peak=6012	-14.3471368827143	-1.11916448029985
peak=8997	-12.4617352216049	-0.606307403119511
peak=8998	-12.7208855035937	-0.872244452801627
peak=17800	-13.4161377685783	-0.600392541290762
peak=6015	-12.4617352216049	-2.14648608847748
peak=6017	-12.3306368247233	-0.171342883660508
peak=1430	-13.127833153011	-0.424364387743383
peak=17803	-12.5389164024641	-11.5891829670394
peak=1431	-12.6236529080529	1.01845690470756
peak=1435	-12.3278332967503	-12.4870863402713
peak=9800	-12.2351167143963	-12.0365170704865
peak=9803	-12.3052067590087	-11.6261653199045
peak=17398	-13.9228631035821	-3.80339871745534
peak=17399	-12.5912885792461	-0.587317921719286
peak=9390	13.0277332497528	-11.617008227652
peak=9391	-13.2601844773262	0.405514725160337
peak=15712	-12.6575417597034	-0.95713335038814
peak=15714	-13.198598511485	0.712452235843072
peak=15715	-12.8179829271957	-0.306912234447702
peak=15716	-12.8397942902026	-0.406424368974136
peak=9396	-12.2851131885015	-12.192601049712
peak=15718	-13.9604545138834	-0.150175740394043
peak=7710	-12.2647358011301	-11.6307221621038
peak=18202	-12.1677317411032	-0.390789953032166
peak=7712	-1.21603692629662	0.25964381663302
peak=18203	-12.7123120417803	-0.833350130590549
peak=18206	-12.7123120417803	-0.876341532248911
peak=18208	-12.9051989459628	-0.201633861169651
peak=13621	-12.4228531959443	-13.501961549804
peak=18209	-12.7123120417803	-0.70895121799661
peak=13625	-13.553269295152	0.251829897062716
peak=13628	-12.8319009861964	-1.06810444577104
peak=16110	-14.7788471555509	-0.00464138215086808
peak=13629	-12.6752954990941	-1.06810444577104
peak=16111	-1.17503792483597	-0.167186919312994
peak=5622	-12.4411286218047	11.2767060198924
peak=5623	-13.0431982089002	11.2767060198924
peak=5624	-12.9404971344582	-0.0922585078519885
peak=16115	-0.92592023878392	0.49319096027747
peak=11530	-13.01733040424	-0.277629641789405
peak=5627	-14.5633750485289	-0.11681366498275
peak=16118	-13.4907255503239	-0.833851689303171
peak=11531	-12.2500022678404	-0.371367027621867
peak=5628	-13.5946745036899	-0.717670270756912
peak=16119	-13.0431982089002	-0.370368449945115
peak=11532	-12.2647358011301	-0.371367027621867
peak=8110	-12.646333693381	-12.2321210840822
peak=11533	-12.8319009861964	-0.371367027621867
peak=11534	-13.4857035452846	-11.0640690803855
peak=11535	-12.8159836266527	0.50763449200062
peak=11536	-13.4831859719367	0.681112359432689
peak=11537	-1.31585554730052	-0.219876823417665
peak=11538	-12.5819066893088	-0.635065815144219
peak=3530	-12.1739893741665	-0.871843648509318
peak=8117	-14.4074669443975	-10.635718120331
peak=14022	-12.1771080417037	-1.52206770937668
peak=14023	-12.5724633890837	-1.52206770937668
peak=154	-0.845652966086651	-1.32684358530148
peak=14024	-13.105090051046	-0.0250909809628302
peak=155	-13.4409989005403	0.174678531412947
peak=14025	-12.5389164024641	-12.0296323280441
peak=156	-12.6642250408379	-0.934411658372423
peak=14026	-13.3121739096904	-0.715161223847858
peak=157	-12.1739893741665	0.682728267543859
peak=14028	-12.3390148682501	-0.694654789308242
peak=14029	-1.18998749505022	-0.123315414690646
peak=6021	-13.692724462462	-2.60809899951909
peak=17810	-12.670877504397	-0.793233813812951
peak=6025	-12.161446847518	-1.09206055298877
peak=6026	-12.714460188456	-1.09206055298877
peak=6028	-12.4971033570169	-0.440916131104449
peak=1443	-12.3909750061555	0.106199403831925
peak=1444	-1.54691559657319	0.217753526532927
peak=17818	-13.198598511485	-0.791014237214702
peak=1446	-13.6795900568273	-0.268488835925902
peak=9810	-12.7123120417803	-0.537601317939144
peak=1447	-13.4253470514328	-0.0223678130284546
peak=1448	-13.2394493595193	-0.173580171983504
peak=9817	-12.5389164024641	-1.64120661136078
peak=15722	-11.9480021309777	-0.644812355748677
peak=15727	-12.55818151986	-0.349370581629849
peak=18210	-12.8319009861964	0.0806184602082843
peak=15729	-12.3306368247233	-3.74989782718505
peak=7721	-13.1067265020392	-0.357762693927095
peak=18212	-12.3909750061555	1.49185309632967
peak=18213	-12.670877504397	11.7776662808808
peak=18215	-12.2291192206586	0.494625764016706
peak=18216	-13.8318020460983	-1.35789359217524
peak=18217	-13.3388756321316	-0.104969559601543
peak=18218	-12.7123120417803	-0.484711027085655
peak=13631	-12.7187469099011	12.5267437429997
peak=18219	-14.1381917904647	-0.927210579988115
peak=7729	-13.3121739096904	-0.306838758764422
peak=13635	-12.5095276074232	-0.534963114182431
peak=16120	-12.6213650943149	-11.7735513464285
peak=13639	-13.1001695311299	-3.88614959085446
peak=5630	-13.5143442113573	-1.57661837658842
peak=16121	-1.43743584198196	-2.34588282703908
peak=5631	12.377481688183	-0.00366166450597212
peak=16122	-13.4095235306914	-0.908501645514504
peak=5632	-12.3638609767295	-0.394859617341213
peak=16123	-14.0910220895491	-0.30975338094126
peak=5633	-14.0768990839315	1.12607974837958
peak=16124	-13.137471503352	-0.0713846332367656
peak=5634	-14.1674965510404	1.12607974837958
peak=16125	-13.7577025177705	-0.244538062216405
peak=16126	-1.58061796515735	-1.7241557871149
peak=16128	-13.137471503352	-11.1554507313121
peak=11545	-12.729408316984	-10.7657004876511
peak=8123	-12.6213650943149	0.202223639078343
peak=8126	-12.670877504397	-11.211279947482
peak=160	-14.1381917904647	-0.206450877467426
peak=14030	-12.4411286218047	-0.0482090930426197
peak=161	-13.0431982089002	-0.723560665754619
peak=14031	-12.9767431067343	0.128801771027048
peak=3541	-12.5169311219987	0.198166305656559
peak=162	-13.4409989005403	10.7739633684336
peak=14032	-13.3388756321316	-0.150025444004607
peak=3542	-12.3222098437489	0.263034405833794
peak=163	-13.0431982089002	0.117836490293858
peak=3543	-12.5316251384226	0.263034405833794
peak=164	-14.0651636577838	-3.1433307914306
peak=14034	-12.7123120417803	-0.0919224894410393
peak=3544	-12.3417967723918	-1.02131050624541
peak=165	-12.5842578877446	-0.889676585094001
peak=3546	-12.9677666277945	-0.133514361252628
peak=169	-12.5509872145215	-11.6799198785184
peak=6030	-12.6906527993485	-1.21425980067819
peak=6031	-13.2748149144508	-1.26946067499323
peak=17822	-12.3390148682501	-12.9127022526479
peak=17823	-12.6282176802234	-12.9127022526479
peak=17826	-12.2851131885015	-0.116356319903349
peak=1455	-12.577192765687	-0.720477471377637
peak=1456	-12.7036873259675	-1.58179522164247
peak=9822	-12.8670856466168	-0.522421034652443
peak=15730	-12.2822196956726	-3.74989782718505
peak=15731	-13.1924469403233	-0.362847867975321
peak=15732	-12.6282176802234	-10.7406240444894
peak=18221	-12.3390148682501	-0.898461973537938
peak=18222	-12.8690154155521	-1.10496955960154
peak=18223	-12.670877504397	-0.190144016857953
peak=18224	-12.5389164024641	-0.190144016857953
peak=7734	-12.5389164024641	-1.70626879694329
peak=18225	-12.7938064914558	-0.366782330671623
peak=7735	-13.1326603771473	-1.70626879694329
peak=18226	-0.593044847019015	0.272655323846691
peak=7736	-12.2200759709843	-1.70626879694329
peak=13640	-12.3052067590087	-3.88614959085446
peak=7737	-12.6350378711833	-1.1287333141222
peak=7738	-12.7123120417803	-0.537317128486048
peak=18229	-12.8690154155521	-0.205675026391514
peak=7739	-13.8504798797351	-0.537317128486048
peak=13643	-12.4123052049553	-11.0774833568595
peak=13644	-13.3388756321316	-11.0774833568595
peak=13645	-13.2093010460341	-0.776745496151561
peak=16130	-1.0954544967391	-1.0191088229477
peak=13649	-12.783612165256	-1.22470628717469
peak=5640	-1.30845985043741	-0.463482239101382
peak=16131	-14.1915990443007	-1.43521538121647
peak=5641	12.577192765687	-0.336812331973341
peak=16132	-12.9785317197094	0.167599948496068
peak=5642	-1.42708819513134	-0.336812331973341
peak=16133	-13.2199247688628	0.337282341764398
peak=16134	-1.14888933810129	-0.371510123737923
peak=5644	-12.1677317411032	-0.128007612376072
peak=16135	-12.6485822833637	12.9892170793144
peak=16136	-13.9757584235794	1.48123598895565
peak=5646	-0.919360575414845	-0.415037499278844
peak=11550	-12.4617352216049	-11.2650289424582
peak=5647	-13.2199247688628	0.0249943794668694
peak=5648	-13.5981688418447	0.0249943794668694
peak=16139	-12.0937476627857	-0.228353979575165
peak=11552	-12.4744664641326	-0.23303504529695
peak=8133	-12.5936245497061	-11.0841440106151
peak=8134	-12.0365170704865	-11.0841440106151
peak=8135	-12.4437206006566	-11.9296282830246
peak=14040	-12.8690154155521	-1.35097662739786
peak=14041	-13.198598511485	1.79433677339535
peak=8138	-12.8995457449954	-0.53051471669878
peak=14043	-1.12404464002299	-0.885621978854868
peak=14044	-1.39655807867118	10.5323559252888
peak=3554	-13.0902778568574	0.441235016229287
peak=14046	-13.6751852139554	-0.460311579043285
peak=14047	-13.3650921203465	-1.01088831614274
peak=14048	-12.2109756777264	0.701918647067005
peak=14049	-13.439701045972	-0.0604917603563674
peak=6040	-12.5795516528066	0.248259053153396
peak=17830	-12.5389164024641	-0.509639885171435
peak=6047	-13.367824239411	-1.03935582396747
peak=1463	-14.1074622998262	0.186218808782963
peak=17836	-0.554625006276632	-1.64447391405772
peak=17837	12.6530689765799	-0.258193142764295
peak=1469	-0.570492017912823	-1.77595972578207
peak=9834	-12.0670981857484	-0.892676736388818
peak=9836	-12.6485822833637	-0.482098809452487
peak=9837	-13.2304708322047	-0.39231742277876
peak=7740	-13.6495930065879	-0.537317128486048
peak=7741	-12.3909750061555	-0.537317128486048
peak=7742	-13.5375824263719	-0.586531500376497
peak=7743	-12.3801904667498	0.22125330162398
peak=7745	-12.9659646102721	-0.605100146292232
peak=18237	-12.3909750061555	-0.359008746939651
peak=13654	-13.2031950373813	0
peak=13655	-12.6029307909152	12.5267437429997
peak=13659	-13.0363453517407	-0.53605290024021
peak=5650	-0.741171705136417	-0.154415627520441
peak=16142	-13.5143442113573	0.186972200014235
peak=5652	-12.9331373682567	-1.76184026280524
peak=16143	12.2676645375011	10.6891244049133
peak=5653	-0.589009333783858	0.191695624113531
peak=16144	-12.8319009861964	-0.497499659470817
peak=5654	-11.6622233053178	0.191695624113531
peak=16145	-12.4895971223893	-0.626038443724072
peak=5655	-14.2198491618591	-10.9373738201921
peak=16146	-14.4780743904325	-1.37144823073116
peak=16147	-12.7938064914558	-0.958179824305373
peak=16148	-13.169142076888	0.308631272273904
peak=11561	-12.8476446430833	-13.3022105065488
peak=14050	-1.70662743097432	-0.167158567150936
peak=14051	12.3417967723918	-0.167158567150936
peak=8148	-13.5841404187838	-1.09341093956676
peak=14052	-13.2199247688628	-0.892748803757887
peak=8149	-12.1036156563945	-1.09341093956676
peak=183	-12.9569206047211	-1.90252011349942
peak=14053	-12.3137333502638	-0.892748803757887
peak=184	-12.3909750061555	-1.90252011349942
peak=3563	-12.6620007187185	-0.943097608765523
peak=14054	-12.4070021479242	-0.396625462164964
peak=14055	-14.1643570143226	0.268141296266883
peak=3565	-13.063563610585	-11.5985178106126
peak=187	-12.7058483435089	-0.574639057452395
peak=14058	-13.4042102200512	-0.809177657664422
peak=3568	-13.7207786491671	-0.871058489753489
peak=14059	-13.956829877743	0.0836579290469096
peak=3569	-12.6213650943149	-12.783612165256
peak=6051	-13.8007988106836	-0.113528945630414
peak=6052	-12.3747678140928	0.0313951962755343
peak=17840	-13.7535301627812	-15.3268858750985
peak=6055	-12.6259370995385	-0.359657896238241
peak=17841	-13.3276929772403	-15.3268858750985
peak=1470	-12.399010832952	11.3939266756404
peak=17845	-13.5841404187838	-0.20540991826273
peak=9842	-12.9441629858548	-0.331676071438924
peak=1479	-12.2200759709843	-0.325811529374591
peak=9843	-12.4895971223893	-1.45051230094878
peak=9848	-13.1660061229505	-0.71263102587041
peak=15754	-13.1518093591798	-0.887745546341815
peak=15759	-12.4845711809158	-1.07463880089276
peak=7750	-12.6797000057693	-0.107915339166888
peak=18241	-13.8318020460983	0.258068152940444
peak=18242	-12.6797000057693	-11.0573148777827
peak=7752	-14.7946696966094	-0.629130083996725
peak=18243	-12.8690154155521	-11.7017396386744
peak=7753	-12.2851131885015	-0.596753418992327
peak=7754	-12.3909750061555	-0.596753418992327
peak=18245	-12.9051989459628	-0.965456569074858
peak=7755	-13.2557662571288	-1.29137903152776
peak=7756	-12.4895971223893	-1.29137903152776
peak=13660	-13.3036380695397	-0.788955083725625
peak=7757	-13.3691883611474	-1.36492550038284
peak=7758	-12.1231514327736	-1.36492550038284
peak=13668	-12.5842578877446	-0.445274729709345
peak=16150	-12.3665954260714	-13.0652478216575
peak=16151	-13.9013383231795	-0.470532611870547
peak=16152	-12.4411286218047	0.0946368741380753
peak=16153	-13.0190694293311	-12.1134166114859
peak=16154	-1.44457482199489	-0.349378073172384
peak=16156	-14.6828300333489	-11.8021124185861
peak=16157	-14.1301683281468	-11.5655781367843
peak=16158	-13.7324854450719	-11.5512276035983
peak=11571	-12.9404971344582	-1.08609541661221
peak=5668	-0.710141806090496	-10.2888660741658
peak=600	-12.3720488252728	-0.196963234536085
peak=16159	-11.8653466448168	-13.9926728501891
peak=5669	-12.5842578877446	1.01118373849268
peak=8151	-13.8078580064303	-11.714674827308
peak=602	-12.5389164024641	-0.14359085362885
peak=603	-13.169142076888	-0.220239466093007
peak=11575	-12.5795516528066	0.228053756426874
peak=190	-13.3499722740196	-0.449503902956246
peak=14060	-13.9979733094276	-1.13483124692035
peak=191	-12.4895971223893	-0.449503902956246
peak=3570	-12.7123120417803	0.733285247678258
peak=8157	-12.2529610363937	-11.4309751725881
peak=608	-12.3909750061555	0.249893306145728
peak=192	-12.5842578877446	-0.449503902956246
peak=8158	-12.0122753448561	-11.4309751725881
peak=609	-13.2660544682984	0.687212558969106
peak=14062	-12.6006098524467	12.4280984118325
peak=193	-13.6062895333455	-0.449503902956246
peak=8159	-13.3746319862868	-0.0280143761695968
peak=14063	-13.7377754738829	-0.846542210146458
peak=194	-12.5677184578508	-0.317970081318679
peak=14064	-12.5982851741466	-1.76716583194191
peak=197	-13.4161377685783	-0.572166895416068
peak=198	-1.26129096750574	-0.971482188350232
peak=3577	-13.0500186685523	-10.929998062609
peak=14068	-13.2016644887114	11.6215940390175
peak=199	12.752589717641	-0.971482188350232
peak=3578	-12.5653401272085	-11.998237821888
peak=14069	-14.1317765943418	-10.6891244049133
peak=3579	-14.3478289555669	-0.789320999227343
peak=6063	-13.5747117761833	-0.182626322117405
peak=17851	-13.1067265020392	-1.13345344477717
peak=1482	-12.399010832952	-12.6006098524467
peak=1	-13.4907255503239	-10.5802585674998
peak=2	-12.3720488252728	-2.1593750821014
peak=17856	-13.2557662571288	-0.195359462639432
peak=17857	-0.597931900528202	-0.418330573159881
peak=4	-13.6707668809992	-0.341036917835067
peak=1486	-12.9496443565857	-0.472465779327913
peak=17859	-12.9404971344582	11.399277924509
peak=1487	-11.9370059265166	-12.5795516528066
peak=6	-13.5375824263719	-0.673306956943888
peak=7	-13.270441340848	-12.1771080417037
peak=8	-13.0431982089002	-0.449214614596932
peak=9	-13.137471503352	-2.12804836129333
peak=9855	-12.6098712871788	-2.90247192434151
peak=9856	-12.3445733225962	-2.90247192434151
peak=15766	-12.4971033570169	-12.142426202319
peak=15767	-12.8957646000164	-11.2997804028585
peak=13670	-1.4329105197601	-0.120294233717712
peak=16161	-1.56745578236995	-11.8380220583045
peak=5671	-1.48910248531364	-0.373217323584216
peak=16162	-1.4669466674062	0.0940582337850305
peak=16163	-12.8159836266527	-12.1360298493856
peak=11580	-12.3501104433479	-0.61034781914107
peak=16168	-12.8319009861964	-13.5981688418447
peak=11581	-12.5218457751619	-0.61034781914107
peak=610	-12.4411286218047	-0.082462160191973
peak=16169	-13.5699742461371	-12.0467829703564
peak=11582	-1.03799726324178	-0.61034781914107
peak=611	-1.02274395565629	-0.544996093403512
peak=5679	-12.9569206047211	-10.3782948559119
peak=8161	-12.9051989459628	-10.929998062609
peak=613	-13.2153813207211	-13.9926728501891
peak=11586	-12.9856640790187	0.494033534520875
peak=615	-13.300781529569	-1.10433665981474
peak=8165	-12.0603581826421	-0.364007026755383
peak=616	-13.0431982089002	12.2261110981324
peak=617	-12.5795516528066	-0.338468365478828
peak=14071	-1.75099102097822	-0.307122160111956
peak=8168	-12.9070784342965	-0.261012408248582
peak=14072	-13.6004937074528	-0.284682969138557
peak=3582	-0.887631511401519	-10.6082548219779
peak=14073	-12.4385319777616	-1.07562770481337
peak=14077	-13.7577025177705	0.193780015754347
peak=14078	-12.9404971344582	-0.315096061404937
peak=6070	-12.3801904667498	-0.46522325644706
peak=6071	-12.7015230665744	-1.17687776208408
peak=6073	-13.5935078409699	-10.7321674256634
peak=6074	-12.7015230665744	-11.8101699376647
peak=6075	-12.4228531959443	2.23327047506697
peak=6078	-12.1166688559671	-11.1234747982441
peak=17869	-12.3909750061555	-0.192338870779857
peak=1499	-13.615514694926	0.0232073911613253
peak=9864	-13.3276929772403	-1.93766294440334
peak=15770	-13.0466124692581	-0.0145973762129579
peak=9867	-13.3234770331504	-0.361539950786219
peak=10306	-12.6418259720418	-0.48316849896443
peak=15773	-11.9661449133456	-0.450661409009565
peak=10308	-12.9731592145897	-0.644905041177438
peak=10309	-12.752589717641	-0.644905041177438
peak=2300	-12.7463043677013	-0.54578365685347
peak=15776	-12.1068900450922	-0.207232614165442
peak=15777	-11.9697462508145	-0.207232614165442
peak=2303	-12.4463079310503	0.567793368655864
peak=15778	-12.725153203913	-0.207232614165442
peak=15779	-13.4831859719367	-0.207232614165442
peak=7770	-12.8881724496659	0.158989523761157
peak=2309	-12.6553071015105	1.20353339408513
peak=7775	-13.0819826693257	0.019279062494883
peak=7777	-12.612177385881	-0.588245084710458
peak=13681	-13.0902778568574	-0.575765340943978
peak=7778	-12.2291192206586	-11.3777527950222
peak=7779	-13.6235386034899	-0.47145080818411
peak=13684	-12.1833252245246	0.114958542224384
peak=13685	-12.2851131885015	-0.992595218778249
peak=13687	-13.6707668809992	-0.273648079858646
peak=5680	-12.9767431067343	-0.390234108278271
peak=16172	-1.44559794929471	-12.2529610363937
peak=16173	-1.60090404459018	-0.658692889254529
peak=16174	12.8139815516147	-0.658692889254529
peak=16175	-14.2069380335244	0.415037499278844
peak=16176	-13.6894520543429	-13.501961549804
peak=5686	-12.8159836266527	-0.750576025684859
peak=5687	-12.3390148682501	0.126991205436977
peak=16178	-14.5946161929553	0.0503316755501447
peak=11591	-12.0838117072529	0.0820357688660115
peak=11592	-12.8239642584867	0.0820357688660115
peak=8170	-12.1519678709682	-1.62510964897942
peak=621	-12.4895971223893	-0.405478670853999
peak=5689	-13.3948645781844	-0.564924747484611
peak=11593	-13.3499722740196	0.25765120913689
peak=622	-13.836740757757	-0.403064857612768
peak=623	-1.34064343766329	-0.541512244687759
peak=625	-1.75518709619235	0.449069127853635
peak=11597	-13.5302844003166	-0.0888092669578561
peak=8175	-12.4668412083216	-1.71085275384707
peak=626	12.3855928136014	0.523097245136297
peak=627	-13.2016644887114	0.313890775821944
peak=11599	-12.5242968376626	-0.720785667110772
peak=628	-0.888074345930285	-11.0505289055306
peak=3590	-12.7774608126698	0.481674692309134
peak=3591	-12.612177385881	0.481674692309134
peak=14082	-13.6281037367695	-0.0199684162325962
peak=3592	-12.4307138857919	0.481674692309134
peak=14083	-13.5375824263719	10.4625022725973
peak=3594	-0.721844307141543	-11.5703301010308
peak=14085	-13.6894520543429	-1.21759143507263
peak=14086	-12.6327680547287	-0.647074859693042
peak=14087	-13.5981688418447	-0.647074859693042
peak=3597	-14.2175791073035	-0.315827895350945
peak=14088	-14.2198491618591	-0.851608160107329
peak=6080	-12.4175888403826	-1.38414349133306
peak=12401	-13.5253984586696	-11.2997804028585
peak=6081	-13.3022105065488	-0.290079228848022
